"date","station_id","site_abbrev","site_description","state","watershed","analysis_method","cas_num","parameter","parameter_description","parameter_class","result","lab_qualifier","unit","detect_limit","detect_limit_code"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","205-99-2","Benzo(b)fluoranthene","Benzo(b)fluoranthene","PAH",3.12,NA,"NG/G_DRY",0.49,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","192-97-2","Benzo(e)pyrene","Benzo(e)pyrene","PAH",3.84,NA,"NG/G_DRY",0.52,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","191-24-2","Benzo(g,h,i)perylene","Benzo(g,h,i)perylene","PAH",4.66,NA,"NG/G_DRY",0.64,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","207-08-9","Benzo(k)fluoranthene","Benzo(k)fluoranthene","PAH",1.39,"J","NG/G_DRY",0.67,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","BDO-80","C1-Chrysenes","C1-Chrysenes","PAH",9.2,NA,"NG/G_DRY",0.66,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","BDO-77","C1-Fluoranthenes/Pyrenes","C1-Fluoranthenes/Pyrenes","PAH",10.07,NA,"NG/G_DRY",0.63,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","BDO-66","C1-Fluorenes","C1-Fluorenes","PAH",4.92,NA,"NG/G_DRY",0.21,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","BDO-62","C1-Naphthalenes","C1-Naphthalenes","PAH",9.61,NA,"NG/G_DRY",0.22,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","BDO-69","C1-Phenanthrenes/Anthracenes","C1-Phenanthrenes/Anthracenes","PAH",37.11,NA,"NG/G_DRY",0.28,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","BDO-81","C2-Chrysenes","C2-Chrysenes","PAH",18.71,NA,"NG/G_DRY",0.66,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","BDO-78","C2-Fluoranthenes/Pyrenes","C2-Fluoranthenes/Pyrenes","PAH",14.1,NA,"NG/G_DRY",0.63,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","BDO-67","C2-Fluorenes","C2-Fluorenes","PAH",10.41,NA,"NG/G_DRY",0.21,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","BDO-63","C2-Naphthalenes","C2-Naphthalenes","PAH",37.31,NA,"NG/G_DRY",0.22,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","BDO-70","C2-Phenanthrenes/Anthracenes","C2-Phenanthrenes/Anthracenes","PAH",45.62,NA,"NG/G_DRY",0.28,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","BDO-82","C3-Chrysenes","C3-Chrysenes","PAH",15.14,NA,"NG/G_DRY",0.66,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","BDO-79","C3-Fluoranthenes/Pyrenes","C3-Fluoranthenes/Pyrenes","PAH",15.66,NA,"NG/G_DRY",0.63,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","BDO-68","C3-Fluorenes","C3-Fluorenes","PAH",17.47,NA,"NG/G_DRY",0.21,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","BDO-64","C3-Naphthalenes","C3-Naphthalenes","PAH",56.02,NA,"NG/G_DRY",0.22,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","BDO-71","C3-Phenanthrenes/Anthracenes","C3-Phenanthrenes/Anthracenes","PAH",47.01,NA,"NG/G_DRY",0.28,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","BDO-83","C4-Chrysenes","C4-Chrysenes","PAH",0,"U","NG/G_DRY",0.66,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","BDO-65","C4-Naphthalenes","C4-Naphthalenes","PAH",53.8,NA,"NG/G_DRY",0.22,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","BDO-72","C4-Phenanthrenes/Anthracenes","C4-Phenanthrenes/Anthracenes","PAH",17.95,NA,"NG/G_DRY",0.28,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","218-01-9","Chrysene","Chrysene","PAH",10.56,NA,"NG/G_DRY",0.66,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","53-70-3","Dibenz(a,h)anthracene","Dibenz(a,h)anthracene","PAH",0,"U","NG/G_DRY",0.5,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","206-44-0","Fluoranthene","Fluoranthene","PAH",13.79,NA,"NG/G_DRY",0.45,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","86-73-7","Fluorene","Fluorene","PAH",2.11,NA,"NG/G_DRY",0.21,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","193-39-5","Indeno(1,2,3-cd)pyrene","Indeno(1,2,3-cd)pyrene","PAH",0.82,"J","NG/G_DRY",0.53,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","91-20-3","Naphthalene","Naphthalene","PAH",2.85,NA,"NG/G_DRY",0.22,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","198-55-0","Perylene","Perylene","PAH",9.74,NA,"NG/G_DRY",0.31,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","85-01-8","Phenanthrene","Phenanthrene","PAH",22.27,NA,"NG/G_DRY",0.28,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","129-00-0","Pyrene","Pyrene","PAH",12.62,NA,"NG/G_DRY",0.63,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","BDO-1467_SUM","Total PAH","Total PAH_SUM","PAH_TOT",516.42,NA,"NG/G_DRY",NA,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","BDO-1644_SUM","Priority Pollutant PAH","Priority Pollutant PAH_SUM","PAH_TOT",80.6,NA,"NG/G_DRY",NA,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","15067-26-2","Acenaphthene-d10","Acenaphthene-d10","PAH_SURR",57,NA,"PCT_REC",NA,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","63466-71-7","Benzo(a)pyrene-d12","Benzo(a)pyrene-d12","PAH_SURR",56,NA,"PCT_REC",NA,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","1146-65-2","Naphthalene-d8","Naphthalene-d8","PAH_SURR",57,NA,"PCT_REC",NA,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-157","1517-22-2","Phenanthrene-d10","Phenanthrene-d10","PAH_SURR",62,NA,"PCT_REC",NA,"MDL"
2017-06-07,"04201079","West Branch Rocky River","West Branch Rocky River near Medina","OH","Rocky","BDO-5-192","PCT_MOIST","PCT_MOIST","Percent Moisture","MOIST",21.69,NA,"PCT",NA,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","160.3 Modified","TOTAL_SOLIDS","TOTAL_SOLIDS","Total Solids","SOLIDS",84.9,NA,"PCT",NA,NA
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","ASTM D4129-05M","TOC","TOC","Total Organic Carbon","TOC",1.89,"*","PCT",0.05,"RDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","ASTM D422M","GRAVEL_MED_4.75MM","GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)","GS_P",11.71,NA,"PCT",NA,NA
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","ASTM D422M","GRAVEL_FINE_2MM","GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)","GS_P",20.12,NA,"PCT",NA,NA
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","ASTM D422M","SAND_VCOARSE_0.85MM","SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)","GS_P",26.28,NA,"PCT",NA,NA
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","ASTM D422M","SAND_COARSE_0.425MM","SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)","GS_P",17.71,NA,"PCT",NA,NA
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","ASTM D422M","SAND_MED_0.25MM","SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)","GS_P",8.69,NA,"PCT",NA,NA
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","ASTM D422M","SAND_FINE_0.106MM","SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)","GS_P",7.15,NA,"PCT",NA,NA
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","ASTM D422M","SAND_VFINE_0.075MM","SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)","GS_P",1.21,NA,"PCT",NA,NA
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","ASTM D422M","75.0_UM","75.0_UM","75.0 um","GS_P",1.21,NA,"PCT",NA,NA
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","ASTM D422M","31.3_UM","31.3_UM","31.3 um","GS_P",1.53,NA,"PCT",NA,NA
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","ASTM D422M","15.6_UM","15.6_UM","15.6 um","GS_P",0.73,NA,"PCT",NA,NA
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","ASTM D422M","7.8_UM","7.8_UM","7.8 um","GS_P",0.57,NA,"PCT",NA,NA
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","ASTM D422M","3.9_UM","3.9_UM","3.9 um","GS_P",0.32,NA,"PCT",NA,NA
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","ASTM D422M","1.95_UM","1.95_UM","1.95 um","GS_P",0.28,NA,"PCT",NA,NA
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","ASTM D422M","0.98_UM","0.98_UM","0.98 um","GS_P",0.39,NA,"PCT",NA,NA
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","92-52-4","Biphenyl","Biphenyl","CON",17.26,NA,"NG/G_DRY",0.26,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","83-32-9","Acenaphthene","Acenaphthene","PAH",61.54,NA,"NG/G_DRY",0.17,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","208-96-8","Acenaphthylene","Acenaphthylene","PAH",4.25,NA,"NG/G_DRY",0.35,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","120-12-7","Anthracene","Anthracene","PAH",52.73,NA,"NG/G_DRY",0.25,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","56-55-3","Benz(a)anthracene","Benzo(a)anthracene","PAH",122.64,NA,"NG/G_DRY",0.34,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","50-32-8","Benzo(a)pyrene","Benzo(a)pyrene","PAH",132.29,NA,"NG/G_DRY",0.94,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","205-99-2","Benzo(b)fluoranthene","Benzo(b)fluoranthene","PAH",137.68,NA,"NG/G_DRY",0.44,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","192-97-2","Benzo(e)pyrene","Benzo(e)pyrene","PAH",113.7,NA,"NG/G_DRY",0.46,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","191-24-2","Benzo(g,h,i)perylene","Benzo(g,h,i)perylene","PAH",116.06,NA,"NG/G_DRY",0.58,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","207-08-9","Benzo(k)fluoranthene","Benzo(k)fluoranthene","PAH",138.36,NA,"NG/G_DRY",0.6,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","BDO-80","C1-Chrysenes","C1-Chrysenes","PAH",64.36,NA,"NG/G_DRY",0.59,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","BDO-77","C1-Fluoranthenes/Pyrenes","C1-Fluoranthenes/Pyrenes","PAH",115.58,NA,"NG/G_DRY",0.56,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","BDO-66","C1-Fluorenes","C1-Fluorenes","PAH",16.57,NA,"NG/G_DRY",0.19,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","BDO-62","C1-Naphthalenes","C1-Naphthalenes","PAH",215.86,NA,"NG/G_DRY",0.2,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","BDO-69","C1-Phenanthrenes/Anthracenes","C1-Phenanthrenes/Anthracenes","PAH",139.67,NA,"NG/G_DRY",0.25,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","BDO-81","C2-Chrysenes","C2-Chrysenes","PAH",64.02,NA,"NG/G_DRY",0.59,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","BDO-78","C2-Fluoranthenes/Pyrenes","C2-Fluoranthenes/Pyrenes","PAH",86.55,NA,"NG/G_DRY",0.56,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","BDO-67","C2-Fluorenes","C2-Fluorenes","PAH",24.58,NA,"NG/G_DRY",0.19,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","BDO-63","C2-Naphthalenes","C2-Naphthalenes","PAH",245.88,NA,"NG/G_DRY",0.2,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","BDO-70","C2-Phenanthrenes/Anthracenes","C2-Phenanthrenes/Anthracenes","PAH",107.07,NA,"NG/G_DRY",0.25,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","BDO-82","C3-Chrysenes","C3-Chrysenes","PAH",56.34,NA,"NG/G_DRY",0.59,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","BDO-79","C3-Fluoranthenes/Pyrenes","C3-Fluoranthenes/Pyrenes","PAH",56.76,NA,"NG/G_DRY",0.56,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","BDO-68","C3-Fluorenes","C3-Fluorenes","PAH",55.95,NA,"NG/G_DRY",0.19,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","BDO-64","C3-Naphthalenes","C3-Naphthalenes","PAH",201.31,NA,"NG/G_DRY",0.2,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","BDO-71","C3-Phenanthrenes/Anthracenes","C3-Phenanthrenes/Anthracenes","PAH",97.88,NA,"NG/G_DRY",0.25,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","BDO-83","C4-Chrysenes","C4-Chrysenes","PAH",38.62,NA,"NG/G_DRY",0.59,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","BDO-65","C4-Naphthalenes","C4-Naphthalenes","PAH",129.95,NA,"NG/G_DRY",0.2,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","BDO-72","C4-Phenanthrenes/Anthracenes","C4-Phenanthrenes/Anthracenes","PAH",36.37,NA,"NG/G_DRY",0.25,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","218-01-9","Chrysene","Chrysene","PAH",163.19,NA,"NG/G_DRY",0.59,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","53-70-3","Dibenz(a,h)anthracene","Dibenz(a,h)anthracene","PAH",24.98,NA,"NG/G_DRY",0.44,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","206-44-0","Fluoranthene","Fluoranthene","PAH",367.07,NA,"NG/G_DRY",0.4,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","86-73-7","Fluorene","Fluorene","PAH",81.73,NA,"NG/G_DRY",0.19,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","193-39-5","Indeno(1,2,3-cd)pyrene","Indeno(1,2,3-cd)pyrene","PAH",112.93,NA,"NG/G_DRY",0.48,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","91-20-3","Naphthalene","Naphthalene","PAH",191.08,NA,"NG/G_DRY",0.2,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","198-55-0","Perylene","Perylene","PAH",41.71,NA,"NG/G_DRY",0.28,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","85-01-8","Phenanthrene","Phenanthrene","PAH",363.64,NA,"NG/G_DRY",0.25,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","129-00-0","Pyrene","Pyrene","PAH",285.78,NA,"NG/G_DRY",0.56,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","BDO-1467_SUM","Total PAH","Total PAH_SUM","PAH_TOT",4281.94,NA,"NG/G_DRY",NA,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","BDO-1644_SUM","Priority Pollutant PAH","Priority Pollutant PAH_SUM","PAH_TOT",2355.95,NA,"NG/G_DRY",NA,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","15067-26-2","Acenaphthene-d10","Acenaphthene-d10","PAH_SURR",58,NA,"PCT_REC",NA,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","63466-71-7","Benzo(a)pyrene-d12","Benzo(a)pyrene-d12","PAH_SURR",56,NA,"PCT_REC",NA,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","1146-65-2","Naphthalene-d8","Naphthalene-d8","PAH_SURR",58,NA,"PCT_REC",NA,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-157","1517-22-2","Phenanthrene-d10","Phenanthrene-d10","PAH_SURR",62,NA,"PCT_REC",NA,"MDL"
2017-06-07,"04208501","West Creek Independence","West Creek at Independence OH","OH","Cuyahoga","BDO-5-192","PCT_MOIST","PCT_MOIST","Percent Moisture","MOIST",12.5,NA,"PCT",NA,"MDL"
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","160.3 Modified","TOTAL_SOLIDS","TOTAL_SOLIDS","Total Solids","SOLIDS",62.9,NA,"PCT",NA,NA
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","ASTM D4129-05M","TOC","TOC","Total Organic Carbon","TOC",1.97,"*","PCT",0.05,"RDL"
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","ASTM D422M","GRAVEL_MED_4.75MM","GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)","GS_P",4.26,NA,"PCT",NA,NA
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","ASTM D422M","GRAVEL_FINE_2MM","GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)","GS_P",4.99,NA,"PCT",NA,NA
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","ASTM D422M","SAND_VCOARSE_0.85MM","SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)","GS_P",5.08,NA,"PCT",NA,NA
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","ASTM D422M","SAND_COARSE_0.425MM","SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)","GS_P",6.35,NA,"PCT",NA,NA
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","ASTM D422M","SAND_MED_0.25MM","SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)","GS_P",7.42,NA,"PCT",NA,NA
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","ASTM D422M","SAND_FINE_0.106MM","SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)","GS_P",11.45,NA,"PCT",NA,NA
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","ASTM D422M","SAND_VFINE_0.075MM","SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)","GS_P",3.74,NA,"PCT",NA,NA
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","ASTM D422M","75.0_UM","75.0_UM","75.0 um","GS_P",3.47,NA,"PCT",NA,NA
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","ASTM D422M","31.3_UM","31.3_UM","31.3 um","GS_P",18.24,NA,"PCT",NA,NA
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","ASTM D422M","15.6_UM","15.6_UM","15.6 um","GS_P",11.97,NA,"PCT",NA,NA
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","ASTM D422M","7.8_UM","7.8_UM","7.8 um","GS_P",8.4,NA,"PCT",NA,NA
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","ASTM D422M","3.9_UM","3.9_UM","3.9 um","GS_P",6.08,NA,"PCT",NA,NA
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","ASTM D422M","1.95_UM","1.95_UM","1.95 um","GS_P",3.14,NA,"PCT",NA,NA
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","ASTM D422M","0.98_UM","0.98_UM","0.98 um","GS_P",1.97,NA,"PCT",NA,NA
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","BDO-5-157","92-52-4","Biphenyl","Biphenyl","CON",0.57,"J","NG/G_DRY",0.37,"MDL"
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","BDO-5-157","83-32-9","Acenaphthene","Acenaphthene","PAH",7.49,NA,"NG/G_DRY",0.24,"MDL"
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","BDO-5-157","208-96-8","Acenaphthylene","Acenaphthylene","PAH",1.39,"J","NG/G_DRY",0.5,"MDL"
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","BDO-5-157","120-12-7","Anthracene","Anthracene","PAH",21.54,NA,"NG/G_DRY",0.35,"MDL"
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","BDO-5-157","56-55-3","Benz(a)anthracene","Benzo(a)anthracene","PAH",129.32,NA,"NG/G_DRY",0.48,"MDL"
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","BDO-5-157","50-32-8","Benzo(a)pyrene","Benzo(a)pyrene","PAH",176.13,NA,"NG/G_DRY",1.31,"MDL"
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","BDO-5-157","205-99-2","Benzo(b)fluoranthene","Benzo(b)fluoranthene","PAH",247.49,NA,"NG/G_DRY",0.62,"MDL"
2017-06-08,"0408442390","WMC","WEST BR MUD CREEK BELOW CTH BB AT APPLETON, WI","WI","Fox","BDO-5-157","192-97-2","Benzo(e)pyrene","Benzo(e)pyrene","PAH",178.99,NA,"NG/G_DRY",0.65,"MDL"
